geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng
2635,sao paulo,SP,-23.45785147539421,-46.644052707875865
2635,são paulo,SP,-23.457101898695825,-46.64754972814356
2636,sao paulo,SP,-23.45594288980902,-46.646095945322855
2636,são paulo,SP,-23.454376476998064,-46.64648271444412
2637,sao paulo,SP,-23.45358871357261,-46.64737383527611
2643,sao paulo,SP,-23.468098777136547,-46.65037805288812
2649,sao paulo,SP,-23.46097513627446,-46.66106258381902
2649,são paulo,SP,-23.459538511151376,-46.663627552855786
2650,sao paulo,SP,-23.46150321233187,-46.65775725797796
2650,são paulo,SP,-23.458111909804327,-46.66044002775691
2651,sao paulo,SP,-23.45990070996593,-46.65726902109183
2651,são paulo,SP,-23.460682180131545,-46.65724005675458
2652,sao paulo,SP,-23.454897474060743,-46.656832022217
2652,são paulo,SP,-23.45719244214888,-46.65941021426511
2653,são paulo,SP,-23.45343176325808,-46.65837495198797
2670,sao paulo,SP,-23.466370714957595,-46.66502717277396
2670,são paulo,SP,-23.466424347221352,-46.66500492936694
2671,sao paulo,SP,-23.468540877604,-46.66436133472787
2671,são paulo,SP,-23.468540877604,-46.66436133472787
2672,sao paulo,SP,-23.463710424086823,-46.66591141479599
2672,são paulo,SP,-23.461275509579284,-46.665088276848095
2673,sao paulo,SP,-23.46670528737577,-46.66897803264962
2673,são paulo,SP,-23.4660197389804,-46.66869391662957
2674,sao paulo,SP,-23.459878990564945,-46.66677933888281
2674,são paulo,SP,-23.460601620318524,-46.6706535030584
2675,sao paulo,SP,-23.45823633342542,-46.667826065938485
2675,são paulo,SP,-23.456231528449404,-46.669939994171614
2676,sao paulo,SP,-23.456640761584644,-46.67290296878063
2676,são paulo,SP,-23.454480268942238,-46.67356434846209
2677,sao paulo,SP,-23.45457541271851,-46.66630770843673
2677,são paulo,SP,-23.454068490285312,-46.66476454680487
2678,sao paulo,SP,-23.45473495169951,-46.66394355883207
2678,são paulo,SP,-23.455310448237057,-46.66317633166943
2679,sao paulo,SP,-23.455963330832724,-46.663595345951926
2679,são paulo,SP,-23.457508701079146,-46.66626918872988
2680,sao paulo,SP,-23.444120751561652,-46.6691060118304
2680,são paulo,SP,-23.444120751561652,-46.6691060118304
2701,sao paulo,SP,-23.50775978179648,-46.69099960910175
2710,sao paulo,SP,-23.50751688121068,-46.67373228420568
2710,são paulo,SP,-23.507400688037396,-46.67377115459632
2712,sao paulo,SP,-23.50544478573489,-46.68161090896759
2712,são paulo,SP,-23.5044630313636,-46.67700407271052
2713,sao paulo,SP,-23.508093549390605,-46.686131350123866
2713,são paulo,SP,-23.50711514171036,-46.6847233672403
2714,sao paulo,SP,-23.50659798084141,-46.68776641687344
2714,são paulo,SP,-23.507377146806032,-46.69037203041132
2715,sao paulo,SP,-23.503730489324187,-46.676623363725525
2715,são paulo,SP,-23.503730489324187,-46.676623363725525
2716,sao paulo,SP,-23.488582205603503,-46.68348067108726
2716,são paulo,SP,-23.499018372560144,-46.68530910310784
2717,sao paulo,SP,-23.493746205672256,-46.685192018074005
2717,são paulo,SP,-23.492199996431307,-46.68556629030259
2720,sao paulo,SP,-23.50097483243237,-46.67359346270272
2720,são paulo,SP,-23.4919312523695,-46.67676863630709
2721,sao paulo,SP,-23.501464072162264,-46.67349915889548
2721,são paulo,SP,-23.50013529892086,-46.67454325298629
2722,sao paulo,SP,-23.503063243407016,-46.68404723189447
2722,são paulo,SP,-23.502586097409036,-46.68259010768081
2723,sao paulo,SP,-23.501365575076463,-46.67952120122336
2723,são paulo,SP,-23.500015752986307,-46.67995344809283
2724,sao paulo,SP,-23.49943950874986,-46.68377404381376
2724,são paulo,SP,-23.496078814934855,-46.68224741622005
2725,sao paulo,SP,-23.49972484041201,-46.68386193643606
2725,são paulo,SP,-23.50025402775692,-46.68274113197528
2726,sao paulo,SP,-23.49890086372553,-46.6872110471753
2726,são paulo,SP,-23.500764443292702,-46.68820192507454
2727,sao paulo,SP,-23.496255366639726,-46.68632056549718
2727,são paulo,SP,-23.500385956802308,-46.68532533179917
2728,sao paulo,SP,-23.50042161449157,-46.68895389198901
2728,são paulo,SP,-23.49844686150384,-46.68873201012756
2729,sao paulo,SP,-23.50372612405339,-46.6898674910892
2729,são paulo,SP,-23.504310471002327,-46.69241302553522
2730,sao paulo,SP,-23.49719557430815,-46.69127457027672
2730,são paulo,SP,-23.49498077240469,-46.6910371819492
2731,sao paulo,SP,-23.4949705881182,-46.69186350721336
2731,são paulo,SP,-23.498768612632283,-46.69324848384301
2732,sao paulo,SP,-23.49921095031453,-46.69605218497897
2732,são paulo,SP,-23.49847038273989,-46.69550497599399
2733,sao paulo,SP,-23.49687746655892,-46.695357262277135
2733,são paulo,SP,-23.49471877575157,-46.69602906578562
2734,sao paulo,SP,-23.48594115681802,-46.69218849249818
2734,são paulo,SP,-23.488855197616694,-46.69394614847948
2735,sao paulo,SP,-23.493293256630533,-46.69275190643714
2735,são paulo,SP,-23.492578358041385,-46.6948293043452
2736,sao paulo,SP,-23.49039122286345,-46.6897668259853
2736,são paulo,SP,-23.490290399936573,-46.69156484514388
2737,sao paulo,SP,-23.48783178573488,-46.6888785663339
2737,são paulo,SP,-23.487935720785977,-46.6915015896474
2738,sao paulo,SP,-23.48602350874256,-46.6871463753823
2738,são paulo,SP,-23.48985491035259,-46.68766742714524
2739,sao paulo,SP,-23.484818592394976,-46.68939635026808
2739,são paulo,SP,-23.485809164031377,-46.68889056841136
2750,sao paulo,SP,-23.493106676380638,-46.679616398003326
2750,são paulo,SP,-23.49346062031853,-46.67971318789317
2751,sao paulo,SP,-23.489584790770785,-46.68192027136849
2751,são paulo,SP,-23.48969299393299,-46.68045080920121
2752,sao paulo,SP,-23.495997921014894,-46.68376870640487
2752,são paulo,SP,-23.49491842131685,-46.68259217638064
2753,sao paulo,SP,-23.49043234688168,-46.6843557527281
2754,sao paulo,SP,-23.49102672300768,-46.67779069747247
2754,são paulo,SP,-23.489537144324544,-46.67620566541635
2755,sao paulo,SP,-23.487302797939904,-46.67789784901037
2755,são paulo,SP,-23.48851771357262,-46.67941015751051
2756,sao paulo,SP,-23.484468719400997,-46.67913188051818
2756,são paulo,SP,-23.48530139217496,-46.67605318942237
2757,sao paulo,SP,-23.486481754371283,-46.68435970705175
2757,são paulo,SP,-23.485649427145244,-46.6857786530671
2758,sao paulo,SP,-23.488117795169945,-46.68429473757863
2758,são paulo,SP,-23.48563519954993,-46.681887865947225
2759,sao paulo,SP,-23.48344951928349,-46.680681666121714
2759,são paulo,SP,-23.482265521784303,-46.68376461226845
2760,sao paulo,SP,-23.48010437251793,-46.68136249861011
2762,sao paulo,SP,-23.48331712978441,-46.678195526423366
2763,sao paulo,SP,-23.479009270615677,-46.674987658203
2764,sao paulo,SP,-23.480977473772285,-46.67607380835593
2764,são paulo,SP,-23.479514161261417,-46.67687782584107
2765,sao paulo,SP,-23.475435898210808,-46.67095687182315
2765,são paulo,SP,-23.474986690675856,-46.67138424288071
2801,sao paulo,SP,-23.487629301690824,-46.6977071842865
2801,são paulo,SP,-23.49206128227244,-46.69661187053487
2802,sao paulo,SP,-23.488791114931203,-46.69673727457101
2802,são paulo,SP,-23.48747675214958,-46.69433004662704
2803,sao paulo,SP,-23.48685500805008,-46.69374941548847
2803,são paulo,SP,-23.48463449235395,-46.69365149999999
2804,sao paulo,SP,-23.48381025284207,-46.69528157314321
2804,são paulo,SP,-23.48564720566677,-46.698120980148914
2805,sao paulo,SP,-23.477215662502164,-46.69750484110452
2805,são paulo,SP,-23.478647951151245,-46.69703958090483
2806,sao paulo,SP,-23.472232658895493,-46.6981336054591
2806,são paulo,SP,-23.478004058283805,-46.70020464265109
2807,sao paulo,SP,-23.47041670191585,-46.699962092561606
2807,são paulo,SP,-23.47938276602804,-46.70105922814358
2808,sao paulo,SP,-23.467425066333888,-46.70391530322004
2808,são paulo,SP,-23.468363999999998,-46.70480057271054
2809,sao paulo,SP,-23.473255976686477,-46.70433327407813
2809,são paulo,SP,-23.47127665690955,-46.70365871265531
2810,sao paulo,SP,-23.455783659238804,-46.71334793537341
2810,são paulo,SP,-23.462856862714837,-46.71416014693284
2811,sao paulo,SP,-23.47457972011701,-46.70289101639184
2811,são paulo,SP,-23.475410203993327,-46.7033272589589
2812,sao paulo,SP,-23.45614823602241,-46.71255168550809
2812,são paulo,SP,-23.461454369326024,-46.71310449112846
2813,sao paulo,SP,-23.45148664565277,-46.712454386734734
2813,são paulo,SP,-23.44948139191361,-46.71200076444352
2814,sao paulo,SP,-23.458095000000004,-46.70577225
2814,são paulo,SP,-23.45820236154875,-46.706107220791104
2815,sao paulo,SP,-23.4447480313636,-46.71467286511052
2815,são paulo,SP,-23.44808555453289,-46.71674161809682
2816,sao paulo,SP,-23.461325948092835,-46.704884919787645
2816,são paulo,SP,-23.461646151834216,-46.709547878343095
2817,sao paulo,SP,-23.462475485429053,-46.70268414210284
2820,sao paulo,SP,-23.449303593109864,-46.71413090022502
2820,são paulo,SP,-23.445022995005957,-46.70898743370049
2829,sao paulo,SP,-23.495057245628715,-46.70260060644006
2831,sao paulo,SP,-23.472808376074795,-46.69057299194992
2831,são paulo,SP,-23.484192286427373,-46.69239211809682
2832,sao paulo,SP,-23.48349335581969,-46.69258281556927
2832,são paulo,SP,-23.483019153759603,-46.69328377892557
2833,sao paulo,SP,-23.478505376074796,-46.69318302844943
2833,são paulo,SP,-23.478524496537545,-46.691280000000006
2834,sao paulo,SP,-23.475976973628047,-46.69210708312653
2834,são paulo,SP,-23.47331144379365,-46.692121871775605
2835,sao paulo,SP,-23.472078150152925,-46.69287864723873
2836,sao paulo,SP,-23.471988653067115,-46.696662623780966
2836,são paulo,SP,-23.473063137795588,-46.69540785939559
2837,sao paulo,SP,-23.464562154596315,-46.69917502706442
2837,são paulo,SP,-23.467626607276788,-46.6955359052167
2839,sao paulo,SP,-23.47666615958798,-46.68147008895491
2839,são paulo,SP,-23.47475031196261,-46.68367315029714
2840,sao paulo,SP,-23.48181827699231,-46.68861222300768
2840,são paulo,SP,-23.483927797939916,-46.68972826519133
2841,sao paulo,SP,-23.481285192336564,-46.68460526894222
2841,são paulo,SP,-23.47721794670785,-46.68433731141435
2842,sao paulo,SP,-23.473527475157265,-46.68753138481736
2842,são paulo,SP,-23.473684037191983,-46.68907058381902
2844,sao paulo,SP,-23.47273901664841,-46.69033457008481
2844,são paulo,SP,-23.471674616711844,-46.687793254371286
2845,sao paulo,SP,-23.46865919816495,-46.69248706287145
2845,são paulo,SP,-23.46971473382773,-46.68989057937564
2846,sao paulo,SP,-23.46490177629982,-46.6951675700848
2846,são paulo,SP,-23.45937492783773,-46.69968656564139
2847,sao paulo,SP,-23.462617830140235,-46.69300770690752
2847,são paulo,SP,-23.46883156036128,-46.68726529294825
2848,sao paulo,SP,-23.465673261728877,-46.68854702775692
2848,são paulo,SP,-23.4634426655606,-46.69061845268046
2849,sao paulo,SP,-23.46666621648681,-46.68623279669915
2849,são paulo,SP,-23.463526662502165,-46.68600587454558
2850,sao paulo,SP,-23.52989929370434,-46.47219295193917
2850,são paulo,SP,-23.46079739938832,-46.68686361379766
2851,sao paulo,SP,-23.45847600721336,-46.6916433949449
2851,são paulo,SP,-23.45982983152521,-46.6928079096601
2853,sao paulo,SP,-23.456475953372955,-46.69669051387845
2853,são paulo,SP,-23.456352342489488,-46.69673247584976
2854,sao paulo,SP,-23.45556503635526,-46.697606507357584
2854,são paulo,SP,-23.45560153926946,-46.69764712254024
2855,sao paulo,SP,-23.454003750910267,-46.69883840613622
2855,são paulo,SP,-23.456735434358595,-46.7016615
2856,sao paulo,SP,-23.45241535053957,-46.69276536663972
2856,são paulo,SP,-23.45238838620532,-46.69469106179636
2857,sao paulo,SP,-23.748767492409574,-46.74925299240956
2857,são paulo,SP,-23.43751179400193,-46.71111582783889
2858,sao paulo,SP,-23.447741793784967,-46.70236210698833
2859,sao paulo,SP,-23.44242077185642,-46.70998686150384
2859,são paulo,SP,-23.44337350375091,-46.70672341326679
2860,sao paulo,SP,-23.436867467943895,-46.712243713572605
2860,são paulo,SP,-23.471520369698155,-46.67491689953253
2861,sao paulo,SP,-23.468115771856432,-46.67121108964741
2861,são paulo,SP,-23.46853099777829,-46.67205027407812
2862,sao paulo,SP,-23.47661533682301,-46.67972720864356
2863,sao paulo,SP,-23.47429645628715,-46.67350309838997
2863,são paulo,SP,-23.47429645628715,-46.67350309838997
2864,sao paulo,SP,-23.471842023313528,-46.68417226879801
2864,são paulo,SP,-23.47239999194992,-46.68372427477061
2865,sao paulo,SP,-23.474465580904837,-46.67687103136359
2865,são paulo,SP,-23.475863441023694,-46.6771848470771
2866,sao paulo,SP,-23.46724497169481,-46.67909749362336
2866,são paulo,SP,-23.46750809908247,-46.6795044693289
2867,sao paulo,SP,-23.471029016100157,-46.68309642270183
2867,são paulo,SP,-23.469106023313515,-46.68404326158464
2870,sao paulo,SP,-23.45941179739165,-46.677043812655086
2870,são paulo,SP,-23.46149833028446,-46.67844373175024
2871,sao paulo,SP,-23.46327723925208,-46.677832454757926
2871,são paulo,SP,-23.4618654657222,-46.675436773241394
2872,sao paulo,SP,-23.463327771856427,-46.67119970566675
2872,são paulo,SP,-23.463121809048417,-46.67158170330084
2873,sao paulo,SP,-23.453913666945574,-46.68197369608748
2873,são paulo,SP,-23.45900988018955,-46.68595580638013
2874,sao paulo,SP,-23.45599171357261,-46.67717134248949
2874,são paulo,SP,-23.45760558451152,-46.67672338441332
2875,sao paulo,SP,-23.460829983351577,-46.683596813347584
2875,são paulo,SP,-23.46111224202204,-46.6821777835132
2876,sao paulo,SP,-23.504793724130224,-46.67584144324557
2877,sao paulo,SP,-23.45241061914654,-46.68018655532475
2877,são paulo,SP,-23.45133759521013,-46.6799884569196
2878,sao paulo,SP,-23.450662163194657,-46.68685226741304
2878,são paulo,SP,-23.452213672773947,-46.68881262184773
2879,sao paulo,SP,-23.45095762484588,-46.69517849368927
2879,são paulo,SP,-23.45095065583708,-46.69852962600266
2880,sao paulo,SP,-23.46668368220901,-46.6701268148768
2880,são paulo,SP,-23.46663960421836,-46.67256167638064
2881,sao paulo,SP,-23.46762762331446,-46.67576842866044
2881,são paulo,SP,-23.464816449073787,-46.674163189422366
2882,sao paulo,SP,-23.46987825229381,-46.66703295089145
2882,são paulo,SP,-23.46987825229381,-46.66703295089145
2883,sao paulo,SP,-23.440038612401093,-46.71668596451273
2883,são paulo,SP,-23.437790674995647,-46.71205599194991
2888,sao paulo,SP,-23.46593152761269,-46.67485348612152
2908,sao paulo,SP,-23.502014146330914,-46.70019372552115
2909,sao paulo,SP,-23.507132621219792,-46.698910262767626
2910,sao paulo,SP,-23.506932510675806,-46.69620202553523
2910,são paulo,SP,-23.505058341652774,-46.7005283433262
2911,sao paulo,SP,-23.50467969109582,-46.70458583403536
2911,são paulo,SP,-23.50389300987261,-46.6951551627343
2912,sao paulo,SP,-23.506106807063038,-46.70724697463158
2912,são paulo,SP,-23.50209683984224,-46.70731189170131
2913,sao paulo,SP,-23.50147751457095,-46.71379212239601
2913,são paulo,SP,-23.50343566971554,-46.7137023738531
2914,sao paulo,SP,-23.503558977270817,-46.70837685670522
2914,são paulo,SP,-23.503784259507167,-46.70976421357261
2915,sao paulo,SP,-23.489361250783134,-46.72313742976311
2915,são paulo,SP,-23.502014146330914,-46.70019372552115
2916,sao paulo,SP,-23.488245329634296,-46.72037106432417
2916,são paulo,SP,-23.49202975659298,-46.71533298750652
2917,sao paulo,SP,-23.497059226758587,-46.71251622814356
2917,são paulo,SP,-23.49842731057762,-46.71156697960066
2918,sao paulo,SP,-23.49774396910117,-46.716125492041655
2918,são paulo,SP,-23.49668939938832,-46.71467458826242
2919,sao paulo,SP,-23.49227419233656,-46.7173192425703
2919,são paulo,SP,-23.49313264946043,-46.71915699194992
2920,sao paulo,SP,-23.491759284494144,-46.71936474577295
2920,são paulo,SP,-23.49068897668647,-46.72063688412487
2921,sao paulo,SP,-23.488876019845357,-46.72418764716493
2921,são paulo,SP,-23.488574144324545,-46.72322175437128
2924,sao paulo,SP,-23.49450427482417,-46.70918235105498
2924,são paulo,SP,-23.5050299669718,-46.706404650101845
2925,sao paulo,SP,-23.50257293484837,-46.69754189370448
2925,são paulo,SP,-23.502633128512837,-46.697685270471446
2926,sao paulo,SP,-23.499947470075963,-46.70127600492003
2926,são paulo,SP,-23.499898480437384,-46.70025009714923
2927,sao paulo,SP,-23.496838800197505,-46.704193874394576
2927,são paulo,SP,-23.497761456575603,-46.70486136663973
2928,sao paulo,SP,-23.49339173139501,-46.70295186975426
2928,são paulo,SP,-23.495159871487157,-46.70682477047145
2929,sao paulo,SP,-23.49086602208629,-46.706045409257214
2929,são paulo,SP,-23.49277803497029,-46.705131701367584
2930,sao paulo,SP,-23.49230780322003,-46.708464510127534
2930,são paulo,SP,-23.4907856194818,-46.70964174992788
2931,sao paulo,SP,-23.498053009435058,-46.70796099708582
2931,são paulo,SP,-23.49688186733222,-46.70868044171618
2932,sao paulo,SP,-23.487081904524203,-46.71123931779098
2932,são paulo,SP,-23.48863190590918,-46.71400622078597
2933,sao paulo,SP,-23.494992255063767,-46.71209356855558
2933,são paulo,SP,-23.49425076602805,-46.71130459686078
2934,sao paulo,SP,-23.490995469328887,-46.71518003941369
2934,são paulo,SP,-23.48771015459632,-46.7040389984708
2935,sao paulo,SP,-23.48855250874257,-46.71630375590049
2935,são paulo,SP,-23.488989600611685,-46.71574185345376
2936,sao paulo,SP,-23.4854319708581,-46.71967718956659
2936,são paulo,SP,-23.487075587281485,-46.71619273327945
2937,sao paulo,SP,-23.483908706924478,-46.72211347298449
2937,são paulo,SP,-23.482432808450884,-46.71866020571515
2938,sao paulo,SP,-23.484567353309533,-46.72320475451552
2938,são paulo,SP,-23.453353859319535,-46.71879086335421
2939,sao paulo,SP,-23.486045080938805,-46.72811910878043
